image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA1_08.jpg,1,1105,650,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,2,1821,638,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,3,928,646,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,4,750,650,52,2123.72,3,81,35,3.8141,1.6481,PASS,False,1.0
PCBA1_08.jpg,5,1017,650,52,2123.72,1,38,38,1.7893,1.7893,PASS,False,1.0
PCBA1_08.jpg,6,1195,640,58,2642.08,1,42,42,1.5897,1.5897,PASS,False,1.0
PCBA1_08.jpg,7,1284,650,50,1963.5,1,23,23,1.1714,1.1714,PASS,False,1.0
PCBA1_08.jpg,8,1372,650,50,1963.5,1,20,20,1.0186,1.0186,PASS,False,1.0
PCBA1_08.jpg,9,1452,640,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,10,1551,650,52,2123.72,2,52,28,2.4485,1.3184,PASS,False,1.0
PCBA1_08.jpg,11,1640,650,52,2123.72,2,51,33,2.4015,1.5539,PASS,False,1.0
PCBA1_08.jpg,12,1730,649,50,1963.5,1,39,39,1.9863,1.9863,PASS,False,1.0
PCBA1_08.jpg,13,1909,643,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,14,2091,647,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,15,839,653,54,2290.22,2,51,30,2.2269,1.3099,PASS,False,1.0
PCBA1_08.jpg,16,2004,646,54,2290.22,2,48,29,2.0959,1.2663,PASS,False,1.0
PCBA1_08.jpg,17,2006,708,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,18,747,710,52,2123.72,1,78,78,3.6728,3.6728,PASS,False,1.0
PCBA1_08.jpg,19,1015,710,52,2123.72,1,24,24,1.1301,1.1301,PASS,False,1.0
PCBA1_08.jpg,20,1186,704,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,21,1374,710,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,22,1464,710,52,2123.72,1,17,17,0.8005,0.8005,PASS,False,1.0
PCBA1_08.jpg,23,1555,710,50,1963.5,1,30,30,1.5279,1.5279,PASS,False,1.0
PCBA1_08.jpg,24,1733,710,52,2123.72,1,22,22,1.0359,1.0359,PASS,False,1.0
PCBA1_08.jpg,25,1822,710,52,2123.72,1,17,17,0.8005,0.8005,PASS,False,1.0
PCBA1_08.jpg,26,1919,704,56,2463.01,1,18,18,0.7308,0.7308,PASS,False,1.0
PCBA1_08.jpg,27,826,707,52,2123.72,3,86,41,4.0495,1.9306,PASS,False,1.0
PCBA1_08.jpg,28,1645,711,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,29,1099,712,56,2463.01,3,55,21,2.233,0.8526,PASS,False,1.0
PCBA1_08.jpg,30,926,713,56,2463.01,2,52,26,2.1112,1.0556,PASS,False,1.0
PCBA1_08.jpg,31,1285,713,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,32,2098,705,60,2827.43,1,34,34,1.2025,1.2025,PASS,False,1.0
PCBA1_08.jpg,33,734,764,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,34,833,771,54,2290.22,1,16,16,0.6986,0.6986,PASS,False,1.0
PCBA1_08.jpg,35,915,773,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,36,1009,768,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,37,1099,769,54,2290.22,1,18,18,0.786,0.786,PASS,False,1.0
PCBA1_08.jpg,38,1195,771,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,39,1372,771,52,2123.72,1,20,20,0.9417,0.9417,PASS,False,1.0
PCBA1_08.jpg,40,1465,771,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,41,1555,771,52,2123.72,1,18,18,0.8476,0.8476,PASS,False,1.0
PCBA1_08.jpg,42,1646,771,52,2123.72,1,16,16,0.7534,0.7534,PASS,False,1.0
PCBA1_08.jpg,43,1734,771,52,2123.72,1,18,18,0.8476,0.8476,PASS,False,1.0
PCBA1_08.jpg,44,1826,771,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,45,1906,765,56,2463.01,1,16,16,0.6496,0.6496,PASS,False,1.0
PCBA1_08.jpg,46,2103,767,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,47,1285,772,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,48,2006,775,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,49,927,829,54,2290.22,2,46,27,2.0085,1.1789,PASS,False,1.0
PCBA1_08.jpg,50,734,829,60,2827.43,2,34,18,1.2025,0.6366,PASS,False,1.0
PCBA1_08.jpg,51,837,828,54,2290.22,1,20,20,0.8733,0.8733,PASS,False,1.0
PCBA1_08.jpg,52,1285,832,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,53,1467,833,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,54,1558,833,52,2123.72,3,72,32,3.3903,1.5068,PASS,False,1.0
PCBA1_08.jpg,55,1013,828,56,2463.01,1,19,19,0.7714,0.7714,PASS,False,1.0
PCBA1_08.jpg,56,1099,831,54,2290.22,2,68,49,2.9691,2.1395,PASS,False,1.0
PCBA1_08.jpg,57,1190,828,54,2290.22,1,26,26,1.1353,1.1353,PASS,False,1.0
PCBA1_08.jpg,58,1376,833,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,59,1649,833,54,2290.22,1,16,16,0.6986,0.6986,PASS,False,1.0
PCBA1_08.jpg,60,1736,836,54,2290.22,1,48,48,2.0959,2.0959,PASS,False,1.0
PCBA1_08.jpg,61,1830,833,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,62,1927,826,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,63,2107,828,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,64,2017,838,56,2463.01,2,91,74,3.6947,3.0045,PASS,False,1.0
PCBA1_08.jpg,65,1650,893,58,2642.08,1,21,21,0.7948,0.7948,PASS,False,1.0
PCBA1_08.jpg,66,737,895,50,1963.5,1,36,36,1.8335,1.8335,PASS,False,1.0
PCBA1_08.jpg,67,822,900,56,2463.01,2,57,36,2.3142,1.4616,PASS,False,1.0
PCBA1_08.jpg,68,919,894,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,69,1011,895,52,2123.72,2,80,64,3.767,3.0136,PASS,False,1.0
PCBA1_08.jpg,70,1098,897,54,2290.22,2,83,47,3.6241,2.0522,PASS,False,1.0
PCBA1_08.jpg,71,1192,893,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,72,1286,895,54,2290.22,1,17,17,0.7423,0.7423,PASS,False,1.0
PCBA1_08.jpg,73,1376,895,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,74,1469,895,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,75,1743,895,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,76,1835,895,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,77,1560,896,54,2290.22,1,25,25,1.0916,1.0916,PASS,False,1.0
PCBA1_08.jpg,78,1920,894,54,2290.22,1,28,28,1.2226,1.2226,PASS,False,1.0
PCBA1_08.jpg,79,2026,902,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,80,2116,890,60,2827.43,3,57,21,2.016,0.7427,PASS,False,1.0
PCBA1_08.jpg,81,733,958,54,2290.22,1,28,28,1.2226,1.2226,PASS,False,1.0
PCBA1_08.jpg,82,817,958,54,2290.22,2,49,29,2.1395,1.2663,PASS,False,1.0
PCBA1_08.jpg,83,923,960,54,2290.22,3,63,22,2.7508,0.9606,PASS,False,1.0
PCBA1_08.jpg,84,1838,958,54,2290.22,3,94,39,4.1044,1.7029,PASS,False,1.0
PCBA1_08.jpg,85,1931,958,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,86,1010,959,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,87,1105,962,56,2463.01,2,44,25,1.7864,1.015,PASS,False,1.0
PCBA1_08.jpg,88,1288,959,54,2290.22,1,27,27,1.1789,1.1789,PASS,False,1.0
PCBA1_08.jpg,89,1379,959,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,90,1473,960,58,2642.08,1,19,19,0.7191,0.7191,PASS,False,1.0
PCBA1_08.jpg,91,1565,957,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,92,1655,959,54,2290.22,3,64,28,2.7945,1.2226,PASS,False,1.0
PCBA1_08.jpg,93,1747,958,56,2463.01,1,18,18,0.7308,0.7308,PASS,False,1.0
PCBA1_08.jpg,94,1196,961,56,2463.01,1,30,30,1.218,1.218,PASS,False,1.0
PCBA1_08.jpg,95,2028,962,60,2827.43,2,52,30,1.8391,1.061,PASS,False,1.0
PCBA1_08.jpg,96,2120,953,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,97,729,1023,54,2290.22,1,16,16,0.6986,0.6986,PASS,False,1.0
PCBA1_08.jpg,98,821,1023,52,2123.72,1,19,19,0.8947,0.8947,PASS,False,1.0
PCBA1_08.jpg,99,916,1023,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,100,1097,1023,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,101,1747,1024,56,2463.01,1,27,27,1.0962,1.0962,PASS,False,1.0
PCBA1_08.jpg,102,1843,1023,54,2290.22,1,18,18,0.786,0.786,PASS,False,1.0
PCBA1_08.jpg,103,1936,1023,54,2290.22,3,81,41,3.5368,1.7902,PASS,False,1.0
PCBA1_08.jpg,104,1015,1029,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,105,1193,1024,54,2290.22,1,17,17,0.7423,0.7423,PASS,False,1.0
PCBA1_08.jpg,106,1658,1024,54,2290.22,2,41,24,1.7902,1.0479,PASS,False,1.0
PCBA1_08.jpg,107,2038,1030,58,2642.08,2,79,56,2.9901,2.1195,PASS,False,1.0
PCBA1_08.jpg,108,1288,1026,56,2463.01,2,51,32,2.0706,1.2992,PASS,False,1.0
PCBA1_08.jpg,109,1380,1027,60,2827.43,1,22,22,0.7781,0.7781,PASS,False,1.0
PCBA1_08.jpg,110,1473,1027,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,111,1566,1027,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,112,2127,1016,60,2827.43,2,38,21,1.344,0.7427,PASS,False,1.0
PCBA1_08.jpg,113,721,1086,56,2463.01,1,34,34,1.3804,1.3804,PASS,False,1.0
PCBA1_08.jpg,114,819,1088,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,115,917,1088,54,2290.22,3,67,32,2.9255,1.3972,PASS,False,1.0
PCBA1_08.jpg,116,1006,1088,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,117,1099,1088,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,118,1759,1089,58,2642.08,2,55,33,2.0817,1.249,PASS,False,1.0
PCBA1_08.jpg,119,1847,1088,54,2290.22,1,22,22,0.9606,0.9606,PASS,False,1.0
PCBA1_08.jpg,120,1200,1098,54,2290.22,1,50,50,2.1832,2.1832,PASS,False,1.0
PCBA1_08.jpg,121,2132,1088,54,2290.22,1,58,58,2.5325,2.5325,PASS,False,1.0
PCBA1_08.jpg,122,1658,1101,54,2290.22,1,87,87,3.7988,3.7988,PASS,False,1.0
PCBA1_08.jpg,123,1948,1095,56,2463.01,3,60,24,2.436,0.9744,PASS,False,1.0
PCBA1_08.jpg,124,2043,1095,58,2642.08,1,20,20,0.757,0.757,PASS,False,1.0
PCBA1_08.jpg,125,1288,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,126,1381,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,127,1475,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,128,1568,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,129,2134,1153,56,2463.01,1,26,26,1.0556,1.0556,PASS,False,1.0
PCBA1_08.jpg,130,724,1154,54,2290.22,2,58,34,2.5325,1.4846,PASS,False,1.0
PCBA1_08.jpg,131,816,1154,54,2290.22,1,23,23,1.0043,1.0043,PASS,False,1.0
PCBA1_08.jpg,132,915,1154,54,2290.22,2,42,22,1.8339,0.9606,PASS,False,1.0
PCBA1_08.jpg,133,1005,1154,54,2290.22,1,20,20,0.8733,0.8733,PASS,False,1.0
PCBA1_08.jpg,134,1100,1155,54,2290.22,2,34,18,1.4846,0.786,PASS,False,1.0
PCBA1_08.jpg,135,1755,1156,60,2827.43,1,18,18,0.6366,0.6366,PASS,False,1.0
PCBA1_08.jpg,136,1851,1154,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,137,1944,1154,54,2290.22,4,75,21,3.2748,0.9169,PASS,False,1.0
PCBA1_08.jpg,138,2040,1154,54,2290.22,1,55,55,2.4015,2.4015,PASS,False,1.0
PCBA1_08.jpg,139,1657,1157,54,2290.22,3,63,27,2.7508,1.1789,PASS,False,1.0
PCBA1_08.jpg,140,1383,1158,56,2463.01,1,19,19,0.7714,0.7714,PASS,False,1.0
PCBA1_08.jpg,141,1476,1158,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,142,1289,1157,58,2642.08,1,16,16,0.6056,0.6056,PASS,False,1.0
PCBA1_08.jpg,143,1571,1158,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,144,1194,1159,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,145,1298,1216,50,1963.5,3,66,31,3.3614,1.5788,PASS,False,1.0
PCBA1_08.jpg,146,718,1221,54,2290.22,2,43,24,1.8775,1.0479,PASS,False,1.0
PCBA1_08.jpg,147,804,1226,54,2290.22,1,29,29,1.2663,1.2663,PASS,False,1.0
PCBA1_08.jpg,148,911,1220,54,2290.22,1,34,34,1.4846,1.4846,PASS,False,1.0
PCBA1_08.jpg,149,1003,1221,56,2463.01,2,42,23,1.7052,0.9338,PASS,False,1.0
